feature,text,clase,tweet_id,origin,clean_tokens,word_count,token_count
"Una jovencita progre feminazi con problemas existenciales garabatea unas cuantas frases incoherentes, con lo que gana en un mediocre concurso de poesía progre, y enseguida se alucina un referente intelectual con derecho a quemarlo todo porque no valoran su arte. Así estamos. https://t.co/6eZthzUWdn","una jovencita progre feminazi con problemas existenciales garabatea unas cuantas frases incoherentes, con lo que gana en un mediocre concurso de poesía progre, y enseguida se alucina un referente intelectual con derecho a quemarlo todo porque no valoran su arte. así estamos.",violent,1.207134681461936e+18,misocorpus,"[una, jovencita, progre, feminazi, con, problemas, existenciales, garabatea, unas, cuantas, frases, incoherentes, con, lo, que, gana, en, un, mediocre, concurso, de, poesía, progre, y, enseguida, se, alucina, un, referente, intelectual, con, derecho, a, quemarlo, todo, porque, no, valoran, su, arte, así, estamos]",42,42
Solo defiende a las feminazis https://t.co/Oxs1HQ79v6,solo defiende a las feminazis,violent,1.2071644939330396e+18,misocorpus,"[solo, defiende, a, las, feminazis]",5,5
@MadresAccionPe Definitivamente lo peor que puede sucederle a la sociedad es estar rodeada de algunas feminazis. Mejor bailemos el ritmo del año y burlémonos de esa recua https://t.co/ZdMZAED8DZ,@madresaccionpe definitivamente lo peor que puede sucederle a la sociedad es estar rodeada de algunas feminazis. mejor bailemos el ritmo del año y burlémonos de esa recua,violent,1.2071820096442573e+18,misocorpus,"[definitivamente, lo, peor, que, puede, sucederle, a, la, sociedad, es, estar, rodeada, de, algunas, feminazis, mejor, bailemos, el, ritmo, del, año, y, de, esa, recua]",27,25
@WRadioColombia Que vayan a una marcha feminazi.,@wradiocolombia que vayan a una marcha feminazi,violent,1.207251629386457e+18,misocorpus,"[que, vayan, a, una, marcha, feminazi]",7,6
@DioCinicoXXX JAJAJAJJAJAJJAJAJA BRUJA FEMINAZI JAJAJJAJAJAJA Me encanta.,@diocinicoxxx jajajajjajajjajaja bruja feminazi jajajjajajaja me encanta,violent,1.2058810223253832e+18,misocorpus,"[bruja, feminazi, me, encanta]",7,4
"@blogcyh @wizagp @Alejandro_muba Solo miren la cara de esa cuatro ojos como lo miraba. Hay Feminazis, por que odian a los hombres?","@blogcyh @wizagp @alejandro_muba solo miren la cara de esa cuatro ojos como lo miraba. hay feminazis, por que odian a los hombres?",violent,1.2072782892592456e+18,misocorpus,"[solo, miren, la, cara, de, esa, ojos, como, lo, miraba, hay, feminazis, por, que, odian, a, los, hombres]",22,18
"@_CarlitaRocha ""Feminazis en acción""!",@_carlitarocha feminazis en acción!,violent,1.2072916914025554e+18,misocorpus,"[feminazis, en, acción]",4,3
"@Licendafo @EnLaJugadaRCN Esa vieja habla como feminazi fastidiosa y creyéndose la dueña de la verdad, se cagaron el programa @udsnoexisten","@licendafo @enlajugadarcn esa vieja habla como feminazi fastidiosa y creyéndose la dueña de la verdad, se cagaron el programa @udsnoexisten",violent,1.206761751229948e+18,misocorpus,"[esa, vieja, habla, como, feminazi, fastidiosa, y, creyéndose, la, dueña, de, la, verdad, se, cagaron, el, programa]",20,17
@kislingerluisa Vaya a bailar su canción negativa obscena y resentida feminazi balurda,@kislingerluisa vaya a bailar su canción negativa obscena y resentida feminazi balurda,violent,1.205800455726649e+18,misocorpus,"[vaya, a, bailar, su, canción, negativa, obscena, y, resentida, feminazi]",12,10
@darcyquinnr @EnriquePenalosa Y ahora llega la progre feminazi anti-capitalista y lo que va a hacer es restringir más los carros cuando lo que necesitaba gritos Bogota es más infraestructura y vías! Nos jodimos!,@darcyquinnr @enriquepenalosa y ahora llega la progre feminazi anti-capitalista y lo que va a hacer es restringir más los carros cuando lo que necesitaba gritos bogota es más infraestructura y vías! nos jodimos!,violent,1.2058542322068111e+18,misocorpus,"[y, ahora, llega, la, progre, feminazi, anti-capitalista, y, lo, que, va, a, hacer, es, restringir, más, los, carros, cuando, lo, que, necesitaba, gritos, bogota, es, más, infraestructura, y, vías, nos, jodimos]",33,31
"@La_Nuri @luispablob Misógino por qe? Eso no tiene nada qe ver..tu seguro eres una feminazi que si dicen algo en contra o no apoyan la causa de una mujer entonces ya uno es un misógino violador opresor..el hecho de darme cuenta del trasfondo del ""movimiento greta"" no me hace misógino, te hace crédula","@la_nuri @luispablob misógino por qe? eso no tiene nada qe ver..tu seguro eres una feminazi que si dicen algo en contra o no apoyan la causa de una mujer entonces ya uno es un misógino violador opresor..el hecho de darme cuenta del trasfondo del movimiento greta no me hace misógino, te hace crédula",violent,1.205346066671063e+18,misocorpus,"[misógino, por, qe, eso, no, tiene, nada, qe, ver, tu, seguro, eres, una, feminazi, que, si, dicen, algo, en, contra, o, no, apoyan, la, causa, de, una, mujer, entonces, ya, es, un, misógino, violador, opresor, el, hecho, de, darme, cuenta, del, trasfondo, del, movimiento, no, me, hace, misógino, te, hace, crédula]",53,51
"@cagento1 @FedericoHaDicho @Slaanesh_Adria Yo pensaba que eran más mayores, he visto el caso por encima solo. Pero vamos, que es lo que nos toca vivir en este totalitarismo feminazi.","@cagento1 @federicohadicho @slaanesh_adria yo pensaba que eran más mayores, he visto el caso por encima solo. pero vamos, que es lo que nos toca vivir en este totalitarismo feminazi",violent,1.2054044179708887e+18,misocorpus,"[yo, pensaba, que, eran, más, mayores, he, visto, el, caso, por, encima, solo, pero, vamos, que, es, lo, que, nos, toca, vivir, en, este, totalitarismo, feminazi]",29,26
Muchos empleados públicos están así .. nos vendieron una seguridad falsa ! Las prestaciones sociales un saludo a la bandera devaluada ! No sigo porque me dicen feminazis 🤣 https://t.co/1JONek33Mh,muchos empleados públicos están así .. nos vendieron una seguridad falsa ! las prestaciones sociales un saludo a la bandera devaluada ! no sigo porque me dicen feminazis,violent,1.206697692652548e+18,misocorpus,"[muchos, empleados, públicos, están, así, nos, vendieron, una, seguridad, falsa, las, prestaciones, sociales, un, saludo, a, la, bandera, devaluada, no, sigo, porque, me, dicen, feminazis]",28,25
"@Stef_rodri Falta de respeto total para autoridades, compañeros, familares e invitados 

Feminazis = desubicadas","@stef_rodri falta de respeto total para autoridades, compañeros, familares e invitados feminazis = desubicadas",violent,1.2066644668610396e+18,misocorpus,"[falta, de, respeto, total, para, autoridades, compañeros, familares, e, invitados, feminazis, =, desubicadas]",14,13
Los comunistas y las feminazis son complices de los asesinos islamicos. Silencio de Europa ante la condena a 55 años de cárcel de tres activistas iraníes por negarse a llevar velo https://t.co/wpGJOUzkRo vía @publico_es,los comunistas y las feminazis son complices de los asesinos islamicos. silencio de europa ante la condena a 55 años de cárcel de tres activistas iraníes por negarse a llevar velo vía @publico_es,violent,1.206665948096336e+18,misocorpus,"[los, comunistas, y, las, feminazis, son, complices, de, los, asesinos, islamicos, silencio, de, europa, ante, la, condena, a, años, de, cárcel, de, activistas, iraníes, por, negarse, a, llevar, velo, vía]",33,30
"Las Feminazis (y el feminismo radical en general, y las “políticas de género”) son la principal causa de la violencia contra la mujer. Muy atrás vienen todas las demás.","las feminazis (y el feminismo radical en general, y las “políticas de género”) son la principal causa de la violencia contra la mujer. muy atrás vienen todas las demás",violent,1.2066657684333115e+18,misocorpus,"[las, feminazis, y, el, feminismo, radical, en, general, y, las, políticas, de, género, son, la, principal, causa, de, la, violencia, contra, la, mujer, muy, atrás, vienen, todas, las, demás]",29,29
"Hay daticos curiosos en esa serie que uno desconocía como el poder político de las mujeres en esa época, igual al que hoy tienen... Qué tal eso, feminazis! 
No solo el de Manuelita Sáenz, de ahí para abajo hay más como Manuela Espejo.","hay daticos curiosos en esa serie que uno desconocía como el poder político de las mujeres en esa época, igual al que hoy tienen... qué tal eso, feminazis! no solo el de manuelita sáenz, de ahí para abajo hay más como manuela espejo",violent,1.2066126669634478e+18,misocorpus,"[hay, curiosos, en, esa, serie, que, desconocía, como, el, poder, político, de, las, mujeres, en, esa, época, igual, al, que, hoy, tienen, qué, tal, eso, feminazis, no, solo, el, de, manuelita, de, ahí, para, abajo, hay, más, como, manuela, espejo]",43,40
"@jcsosazpurua 🤣🤣🤣🤣😂😂 toda una feminazi pues, le faltó . . . No te pintas las greñas porque lo consideras una esclavitud?","@jcsosazpurua toda una feminazi pues, le faltó . . . no te pintas las greñas porque lo consideras una esclavitud?",violent,1.2066818685417964e+18,misocorpus,"[toda, una, feminazi, pues, le, faltó, no, te, pintas, las, greñas, porque, lo, consideras, una, esclavitud]",20,16
"Cómo duele leer que otras pibas insultan a las que salieron a marchar pidiendo justicia por Tania, hermana.. estoy segura que si algún día te pasa algo esas ""feminazis"" serían las primeras en pedir justicia por vos. *aunque no te representen*","cómo duele leer que otras pibas insultan a las que salieron a marchar pidiendo justicia por tania, hermana.. estoy segura que si algún día te pasa algo esas feminazis serían las primeras en pedir justicia por vos. *aunque no te representen*",violent,1.2066944008747622e+18,misocorpus,"[cómo, duele, leer, que, otras, pibas, insultan, a, las, que, salieron, a, marchar, pidiendo, justicia, por, tania, hermana, estoy, segura, que, si, algún, día, te, pasa, algo, esas, feminazis, serían, las, primeras, en, pedir, justicia, por, vos, aunque, no, te, representen]",41,41
"@SIGFREDOAQP Esas serán las feminazis, pero esta cuenta es de sarcasmo contra el feminismo, socialismo, lenguaje inclusivo y demás hierbas actuales. Por eso el nombre Dafne Huilca, hoz y martillo, ubicación URSS y tuits. 😄
https://t.co/uLs5o3ROYy","@sigfredoaqp esas serán las feminazis, pero esta cuenta es de sarcasmo contra el feminismo, socialismo, lenguaje inclusivo y demás hierbas actuales. por eso el nombre dafne huilca, hoz y martillo, ubicación urss y tuits.",violent,1.206700985277702e+18,misocorpus,"[esas, serán, las, feminazis, pero, esta, cuenta, es, de, sarcasmo, contra, el, feminismo, socialismo, lenguaje, inclusivo, y, demás, hierbas, actuales, por, eso, el, nombre, hoz, y, martillo, ubicación, urss, y, tuits]",34,31
Que alguien le envíe esto a las FemiNazi https://t.co/Rjw5swmYwD,que alguien le envíe esto a las feminazi,violent,1.2066956981603246e+18,misocorpus,"[que, alguien, le, envíe, esto, a, las, feminazi]",8,8
@GabyGnazzo Si es asi esta bien yo estoy con las feministas no las feminazis q han dañado el movimiento,@gabygnazzo si es asi esta bien yo estoy con las feministas no las feminazisque han dañado el movimiento,violent,1.2067047739798692e+18,misocorpus,"[si, es, asi, esta, bien, yo, estoy, con, las, feministas, no, las, han, dañado, el, movimiento]",18,16
@StarWarsSpain Aquí teníais a un fan incondicional de la saga que incluso ha defendido el episodio VIII. No pienso ir a ver la nueva por estas mamarrachadas. No me puedo creer que a algo tan grande como es Disney lo llegan a manejar las putas locas feminazis. ASCO.,@starwarsspain aquí teníais a un fan incondicional de la saga que incluso ha defendido el episodio viii. no pienso ir a ver la nueva por estas mamarrachadas. no me puedo creer que a algo tan grande como es disney lo llegan a manejar las putas locas feminazis. asco,violent,1.2067177272070185e+18,misocorpus,"[aquí, teníais, a, un, fan, incondicional, de, la, saga, que, incluso, ha, defendido, el, episodio, viii, no, pienso, ir, a, ver, la, nueva, por, estas, mamarrachadas, no, me, puedo, creer, que, a, algo, tan, grande, como, es, disney, lo, llegan, a, manejar, las, putas, locas, feminazis, asco]",48,47
"La formula es Medina y la Cristiana chamorro no remen en seco please.
No boto por el feminazi de Maradiaga. https://t.co/ROjUHGbnWs",la formula es medina y la cristiana chamorro no remen en seco please. no boto por el feminazi de maradiaga.,violent,1.206715225380143e+18,misocorpus,"[la, formula, es, medina, y, la, cristiana, chamorro, no, remen, en, seco, please, no, boto, por, el, feminazi, de]",20,19
@EllaDiarioAM @Tacirupeca @Aquisolomandoyo @hernanmilla72 @JovenEuropeo @67quijote Ay no ya llegaron las feminazi dolidas indignadas a darse golpes de pecho...me aburren... https://t.co/L8T7OOvoRU,@elladiarioam @tacirupeca @aquisolomandoyo @hernanmilla72 @joveneuropeo @67quijote ay no ya llegaron las feminazi dolidas indignadas a darse golpes de pecho...me aburren...,violent,1.2066133042082202e+18,misocorpus,"[ay, no, ya, llegaron, las, feminazi, dolidas, indignadas, a, darse, golpes, de, pecho, me, aburren]",20,15
Que ni se enteren la Feminazis que el Delfin quedó campeón xq son capaces de llevarseles a todas la burritas 😥😥,que ni se enteren la feminazis que el delfin quedó campeón xque son capaces de llevarseles a todas la burritas,violent,1.2064254599799562e+18,misocorpus,"[que, ni, se, enteren, la, feminazis, que, el, delfin, quedó, campeón, xque, son, capaces, de, a, todas, la]",20,18
@MichelynaMC Tenían que ser estas féminazis 😓🤦‍♂️🤦‍♂️🤦‍♂️,@michelynamc tenían que ser estas féminazis,violent,1.206665190277886e+18,misocorpus,"[tenían, que, ser, estas]",6,4
"Quien tenga huevos, que ponga esta canción en la próxima ""performance"" feminazi. https://t.co/SAF3yWHloa","quien tenga huevos, que ponga esta canción en la próxima performance feminazi.",violent,1.2054085461013504e+18,misocorpus,"[quien, tenga, huevos, que, ponga, esta, canción, en, la, próxima, performance, feminazi]",12,12
Feminazi Venezolana causa furor en los comics.,feminazi venezolana causa furor en los comics,violent,1.2055180979285893e+18,misocorpus,"[feminazi, venezolana, causa, furor, en, los, comics]",7,7
"Vamos a dejar nuevamente a estar sometidos por una sociedad #matriarcal #feminazi y #castrante con la libertad de los #Hombres? 
Van a seguir considerándonos a todos #violadores, #asesinos, #maltratadires y siempre #sospechosos de acosarlas? https://t.co/Uogf8UkGvh","vamos a dejar nuevamente a estar sometidos por una sociedad #matriarcal #feminazi y #castrante con la libertad de los #hombres? van a seguir considerándonos a todos #violadores, #asesinos, #maltratadires y siempre #sospechosos de acosarlas?",violent,1.2054052395847066e+18,misocorpus,"[vamos, a, dejar, nuevamente, a, estar, sometidos, por, una, sociedad, matriarcal, feminazi, y, castrante, con, la, libertad, de, los, hombres, van, a, seguir, considerándonos, a, todos, violadores, asesinos, y, siempre, sospechosos, de]",34,32
